sgRNAID	MFE
ygiWb3024_35	-3.7
ygiWb3024_36	-2.3
ygiWb3024_84	0.0
ygiWb3024_85	-0.4
ygiZb3027_136	-0.6
ygiZb3027_140	0.0
ygjHb3074_134	-5.8
ygjHb3074_140	-4.9
ygjHb3074_144	-4.7
ygjHb3074_263	-0.6
ygjHb3074_295	-1.8
ygjHb3074_8	-1.1
ygjHb3074_83	-4.9
ygjIb3078_1070	0.0
ygjIb3078_11	0.0
ygjIb3078_1209	0.0
ygjIb3078_1278	0.0
ygjIb3078_132	0.0
ygjIb3078_1398	-1.3
ygjIb3078_266	-1.9
ygjIb3078_407	-2.2
ygjIb3078_541	-1.7
ygjIb3078_59	-0.1
ygjIb3078_608	0.0
ygjIb3078_875	-3.7
ygjIb3078_938	-3.3
ygjJb3079_19	-6.9
ygjJb3079_237	-2.4
ygjJb3079_386	-0.2
ygjJb3079_488	0.0
ygjJb3079_557	-4.5
ygjJb3079_666	-3.7
ygjJb3079_716	-1.0
ygjJb3079_776	-6.5
ygjJb3079_845	-0.2
ygjJb3079_929	0.0
ygjJb3079_983	-6.5
ygjKb3080_1033	-5.3
ygjKb3080_112	0.0
ygjKb3080_1287	-1.6
ygjKb3080_1775	-4.5
ygjKb3080_2048	-5.3
ygjKb3080_2260	-0.5
ygjKb3080_293	-1.8
ygjKb3080_32	0.0
ygjKb3080_575	-0.5
ygjKb3080_65	0.0
ygjKb3080_734	0.0
ygjKb3080_99	-4.0
ygjPb3085_106	-1.2
ygjPb3085_125	-3.7
ygjPb3085_138	-1.6
ygjPb3085_186	-0.5
ygjPb3085_222	-2.1
ygjPb3085_254	0.0
ygjPb3085_31	0.0
ygjPb3085_314	-1.7
ygjPb3085_337	0.0
ygjPb3085_375	0.0
ygjPb3085_408	0.0
ygjPb3085_431	0.0
ygjPb3085_47	-0.8
ygjQb3086_166	-0.1
ygjQb3086_17	0.0
ygjQb3086_18	0.0
ygjQb3086_21	0.0
ygjQb3086_236	-6.4
ygjQb3086_252	-3.1
ygjQb3086_383	0.0
ygjQb3086_438	-0.7
ygjQb3086_479	-0.9
ygjQb3086_48	0.0
ygjQb3086_534	0.0
ygjQb3086_612	-1.6
ygjQb3086_658	-0.7
ygjQb3086_99	-3.6
ygjRb3087_128	0.0
ygjRb3087_209	0.0
ygjRb3087_255	0.0
ygjRb3087_323	0.0
ygjRb3087_371	0.0
ygjRb3087_42	-1.1
ygjRb3087_450	-1.1
ygjRb3087_494	-3.5
ygjRb3087_864	0.0
ygjRb3087_939	-2.8
ygjVb3090_149	-3.9
ygjVb3090_155	-2.2
ygjVb3090_170	0.0
ygjVb3090_174	-1.5
ygjVb3090_182	0.0
ygjVb3090_20	-6.2
ygjVb3090_261	0.0
ygjVb3090_280	0.0
ygjVb3090_459	0.0
ygjVb3090_5	-2.4
ygjVb3090_526	-3.5
yhaBb3120_12	-0.2
yhaBb3120_13	-0.3
yhaBb3120_220	0.0
yhaBb3120_234	-1.9
yhaBb3120_244	-0.9
yhaBb3120_33	-3.1
yhaBb3120_334	0.0
yhaBb3120_362	0.0
yhaBb3120_426	-0.9
yhaBb3120_437	0.0
yhaBb3120_446	0.0
yhaBb3120_450	0.0
yhaBb3120_470	0.0
yhaCb3121_1049	-0.1
yhaCb3121_1072	0.0
yhaCb3121_1142	0.0
yhaCb3121_134	0.0
yhaCb3121_284	0.0
yhaCb3121_345	-1.3
yhaCb3121_48	-1.6
yhaCb3121_572	0.0
yhaCb3121_614	-0.8
yhaCb3121_721	0.0
yhaCb3121_78	-2.3
yhaCb3121_781	0.0
yhaCb3121_953	0.0
yhaHb3103_162	0.0
yhaHb3103_196	-1.2
yhaHb3103_219	-1.3
yhaHb3103_222	-4.2
yhaHb3103_233	-2.3
yhaHb3103_237	-2.1
yhaHb3103_271	0.0
yhaHb3103_309	-4.5
yhaHb3103_322	-2.6
yhaHb3103_333	-5.6
yhaHb3103_42	-2.7
yhaIb3104_145	0.0
yhaIb3104_185	-0.8
yhaIb3104_225	-1.7
yhaIb3104_236	0.0
yhaIb3104_259	-0.4
yhaIb3104_92	0.0
yhaJb3105_107	-1.3
yhaJb3105_174	0.0
yhaJb3105_239	-0.2
yhaJb3105_299	-1.5
yhaJb3105_374	-0.2
yhaJb3105_5	-0.5
yhaJb3105_527	-0.4
yhaJb3105_562	-0.2
yhaJb3105_60	-1.5
yhaJb3105_628	0.0
yhaJb3105_661	-1.7
yhaJb3105_733	0.0
yhaJb3105_797	0.0
yhaKb3106_11	-4.5
yhaKb3106_113	-1.3
yhaKb3106_12	-4.5
yhaKb3106_147	-7.3
yhaKb3106_179	0.0
yhaKb3106_20	0.0
yhaKb3106_284	-4.5
yhaKb3106_331	-1.5
yhaKb3106_366	-7.1
yhaKb3106_436	-0.7
yhaKb3106_456	-1.5
yhaKb3106_486	-2.4
yhaKb3106_522	-4.4
yhaLb3107_17	-1.4
yhaLb3107_40	-2.0
yhaLb3107_41	-2.0
yhaLb3107_58	-0.3
yhaLb3107_68	-1.5
yhaLb3107_71	0.0
yhaMb4470_1001	0.0
yhaMb4470_1251	0.0
yhaMb4470_139	0.0
yhaMb4470_206	-0.1
yhaMb4470_22	0.0
yhaMb4470_431	-7.3
yhaMb4470_589	-6.3
yhaMb4470_740	-0.1
yhaMb4470_796	-0.9
yhaMb4470_847	0.0
yhaMb4470_949	-0.9
yhaOb3110_1050	-4.4
yhaOb3110_113	0.0
yhaOb3110_1139	-3.9
yhaOb3110_1172	-0.8
yhaOb3110_169	0.0
yhaOb3110_228	-0.1
yhaOb3110_298	-0.2
yhaOb3110_423	-1.1
yhaOb3110_45	0.0
yhaOb3110_46	0.0
yhaOb3110_509	0.0
yhaOb3110_637	0.0
yhaOb3110_718	0.0
yhaOb3110_818	0.0
yhaOb3110_878	-5.7
yhaVb3130_10	0.0
yhaVb3130_109	0.0
yhaVb3130_134	0.0
yhaVb3130_156	0.0
yhaVb3130_190	-3.0
yhaVb3130_207	0.0
yhaVb3130_356	0.0
yhaVb3130_377	-2.8
yhaVb3130_415	-2.7
yhaVb3130_422	-3.3
yhaVb3130_434	-1.9
yhaVb3130_441	-0.5
yhaVb3130_47	-1.3
yhaVb3130_62	-2.2
yhaVb3130_80	0.0
yhbEb3184_103	-0.5
yhbEb3184_147	-0.5
yhbEb3184_181	-2.2
yhbEb3184_285	-2.7
yhbEb3184_357	-0.2
yhbEb3184_414	-5.1
yhbEb3184_473	0.0
yhbEb3184_557	0.0
yhbEb3184_609	-2.8
yhbEb3184_645	0.0
yhbEb3184_686	-1.3
yhbEb3184_765	0.0
yhbEb3184_890	0.0
yhbJb3205_190	-0.2
yhbJb3205_260	-0.1
yhbJb3205_310	-2.0
yhbJb3205_373	-0.8
yhbJb3205_419	0.0
yhbJb3205_449	0.0
yhbJb3205_520	-0.2
yhbJb3205_589	-3.5
yhbJb3205_691	-5.5
yhbJb3205_731	-1.1
yhbJb3205_756	0.0
yhbOb3153_101	0.0
yhbOb3153_149	-0.6
yhbOb3153_17	0.0
yhbOb3153_170	0.0
yhbOb3153_203	-3.3
yhbOb3153_229	-1.3
yhbOb3153_252	-2.3
yhbOb3153_270	0.0
yhbOb3153_305	-1.7
yhbOb3153_338	0.0
yhbOb3153_459	-2.8
yhbOb3153_489	-5.9
yhbOb3153_83	-0.4
yhbPb3154_125	0.0
yhbPb3154_17	-5.6
yhbPb3154_211	-0.6
yhbPb3154_285	-3.2
yhbPb3154_323	-0.1
yhbPb3154_339	-0.6
yhbPb3154_340	-0.6
yhbPb3154_354	-1.3
yhbPb3154_95	0.0
yhbQb3155_157	-3.9
yhbQb3155_212	-1.4
yhbQb3155_27	-1.0
yhbQb3155_53	-1.5
yhbQb3155_62	0.0
yhbQb3155_7	0.0
yhbQb3155_93	0.0
yhbSb3156_22	0.0
yhbSb3156_226	0.0
yhbSb3156_23	0.0
yhbSb3156_249	-4.4
yhbSb3156_317	-1.1
yhbSb3156_340	0.0
yhbSb3156_423	-1.8
yhbSb3156_468	0.0
yhbTb3157_165	0.0
yhbTb3157_198	-0.5
yhbTb3157_20	-0.1
yhbTb3157_243	-0.6
yhbTb3157_40	-1.5
yhbTb3157_421	-1.3
yhbTb3157_482	-5.8
yhbTb3157_58	-0.8
yhbTb3157_73	-4.3
yhbTb3157_90	0.0
yhbUb3158_174	-1.2
yhbUb3158_20	0.0
yhbUb3158_225	-4.0
yhbUb3158_30	-4.0
yhbUb3158_31	-1.8
yhbUb3158_311	-3.8
yhbUb3158_393	-0.4
yhbUb3158_475	0.0
yhbUb3158_654	0.0
yhbUb3158_831	-2.6
yhbUb3158_910	0.0
yhbUb3158_962	-4.3
yhbVb3159_11	-1.3
yhbVb3159_134	0.0
yhbVb3159_173	0.0
yhbVb3159_281	0.0
yhbVb3159_412	-2.0
yhbVb3159_425	-0.4
yhbVb3159_498	-3.9
yhbVb3159_530	-6.3
yhbVb3159_561	0.0
yhbVb3159_584	0.0
yhbVb3159_633	-0.8
yhbVb3159_717	-1.0
yhbVb3159_74	-3.0
yhbVb3159_742	0.0
yhbVb3159_776	0.0
yhbWb3160_14	-2.8
yhbWb3160_212	-0.4
yhbWb3160_340	-0.8
yhbWb3160_41	-1.7
yhbWb3160_43	-4.9
yhbWb3160_457	-3.1
yhbWb3160_50	-0.1
yhbWb3160_583	-0.7
yhbWb3160_686	-4.7
yhbWb3160_775	-1.6
yhbWb3160_81	-0.6
yhbWb3160_911	0.0
yhbXb3173_1111	-3.8
yhbXb3173_1265	-3.8
yhbXb3173_1351	-2.1
yhbXb3173_140	0.0
yhbXb3173_1440	0.0
yhbXb3173_251	0.0
yhbXb3173_339	-0.7
yhbXb3173_407	-2.2
yhbXb3173_470	0.0
yhbXb3173_556	0.0
yhbXb3173_671	0.0
yhbXb3173_805	-0.6
yhbXb3173_877	0.0
yhbXb3173_980	0.0
yhbYb3180_104	0.0
yhbYb3180_129	0.0
yhbYb3180_155	-0.3
yhbYb3180_158	0.0
yhbYb3180_215	0.0
yhbYb3180_258	0.0
yhbYb3180_259	-1.1
yhbYb3180_30	-1.1
yhbYb3180_58	-3.3
yhcAb3215_145	0.0
yhcAb3215_178	0.0
yhcAb3215_218	0.0
yhcAb3215_280	-1.7
yhcAb3215_328	0.0
yhcAb3215_379	-0.5
yhcAb3215_432	0.0
yhcAb3215_475	0.0
yhcAb3215_50	-2.3
yhcAb3215_500	0.0
yhcAb3215_551	0.0
yhcAb3215_569	-0.5
yhcAb3215_622	-3.2
yhcAb3215_70	-1.1
yhcBb3233_194	-6.0
yhcBb3233_213	-2.2
yhcBb3233_256	-2.8
yhcBb3233_279	0.0
yhcBb3233_280	-0.7
yhcBb3233_340	-4.0
yhcBb3233_365	-3.4
yhcBb3233_59	0.0
yhcCb3211_100	-2.7
yhcCb3211_161	-2.5
yhcCb3211_207	-2.9
yhcCb3211_263	-0.6
yhcCb3211_405	0.0
yhcCb3211_44	0.0
yhcCb3211_443	-0.7
yhcCb3211_45	-0.8
yhcCb3211_509	-5.1
yhcCb3211_545	-0.2
yhcCb3211_617	-0.8
yhcCb3211_680	0.0
yhcCb3211_750	-2.1
yhcCb3211_794	-1.5
yhcDb3216_1166	-1.8
yhcDb3216_1305	0.0
yhcDb3216_1754	-0.8
yhcDb3216_1982	0.0
yhcDb3216_2179	0.0
yhcDb3216_49	-1.7
yhcDb3216_50	-1.7
yhcDb3216_51	-1.7
yhcDb3216_52	-1.7
yhcDb3216_56	0.0
yhcDb3216_612	0.0
yhcDb3216_794	-2.0
yhcDb3216_80	0.0
yhcDb3216_958	-1.4
yhcFb3219_115	-1.3
yhcFb3219_233	-2.8
yhcFb3219_254	-4.2
yhcFb3219_26	-0.6
yhcFb3219_284	0.0
yhcFb3219_351	-1.2
yhcFb3219_413	-1.3
yhcFb3219_44	-9.0
yhcFb3219_456	0.0
yhcFb3219_491	0.0
yhcFb3219_530	-0.3
yhcFb3219_569	0.0
yhcFb3219_595	-0.4
yhcFb3219_622	0.0
yhcGb3220_1015	-1.9
yhcGb3220_1054	-2.2
yhcGb3220_23	-2.1
yhcGb3220_36	-0.2
yhcGb3220_369	0.0
yhcGb3220_435	-0.9
yhcGb3220_492	-4.2
yhcGb3220_578	-3.1
yhcGb3220_714	0.0
yhcGb3220_752	-0.1
yhcGb3220_825	-0.6
yhcGb3220_884	-1.1
yhcGb3220_914	-2.1
yhcHb3221_103	0.0
yhcHb3221_169	0.0
yhcHb3221_170	0.0
yhcHb3221_213	0.0
yhcHb3221_28	-3.0
yhcHb3221_285	0.0
yhcHb3221_288	0.0
yhcHb3221_317	-5.2
yhcHb3221_382	-0.1
yhcHb3221_412	0.0
yhcHb3221_46	-3.1
yhcHb3221_88	0.0
yhcMb3232_208	0.0
yhcMb3232_267	-0.4
yhcMb3232_318	-2.4
yhcMb3232_389	-1.7
yhcMb3232_529	0.0
yhcMb3232_54	-0.7
yhcMb3232_590	0.0
yhcMb3232_61	0.0
yhcMb3232_696	0.0
yhcNb3238_116	-0.5
yhcNb3238_122	0.0
yhcNb3238_14	-1.7
yhcNb3238_145	-0.4
yhcNb3238_200	-1.8
yhcNb3238_233	-0.9
yhcNb3238_68	0.0
yhcOb3239_138	-0.1
yhcOb3239_142	-0.1
yhcOb3239_148	-0.2
yhcOb3239_192	-0.2
yhcOb3239_71	0.0
yhdEb3248_109	-0.3
yhdEb3248_192	-0.7
yhdEb3248_193	-0.7
yhdEb3248_23	-4.1
yhdEb3248_247	-5.2
yhdEb3248_299	-0.2
yhdEb3248_31	0.0
yhdEb3248_336	0.0
yhdEb3248_416	0.0
yhdEb3248_427	-0.5
yhdEb3248_506	-3.2
yhdEb3248_520	0.0
yhdEb3248_68	-1.6
yhdJb3262_120	-0.9
yhdJb3262_164	0.0
yhdJb3262_19	-1.2
yhdJb3262_219	-0.8
yhdJb3262_23	0.0
yhdJb3262_288	-1.1
yhdJb3262_308	0.0
yhdJb3262_385	0.0
yhdJb3262_452	-2.7
yhdJb3262_47	-1.3
yhdJb3262_505	0.0
yhdJb3262_547	0.0
yhdJb3262_635	0.0
yhdNb3293_118	-0.2
yhdNb3293_121	0.0
yhdNb3293_15	-3.3
yhdNb3293_158	-1.4
yhdNb3293_169	0.0
yhdNb3293_172	0.0
yhdNb3293_241	-0.2
yhdNb3293_261	0.0
yhdNb3293_30	-1.3
yhdNb3293_311	0.0
yhdNb3293_69	-2.1
yhdNb3293_88	0.0
yhdPb4472_104	-2.5
yhdPb4472_120	-1.6
yhdPb4472_13	0.0
yhdPb4472_137	-2.8
yhdPb4472_151	-3.8
yhdPb4472_161	-6.7
yhdPb4472_2338	-1.1
yhdPb4472_291	-1.3
yhdPb4472_3356	-1.1
yhdPb4472_38	-0.5
yhdPb4472_91	-6.4
yhdTb3257_108	-3.1
yhdTb3257_119	-0.3
yhdTb3257_153	-0.6
yhdTb3257_23	-1.6
yhdTb3257_56	0.0
yhdTb3257_86	-1.6
yhdUb3263_108	0.0
yhdUb3263_130	0.0
yhdVb3267_107	-4.2
yhdVb3267_113	-0.9
yhdVb3267_16	-2.4
yhdVb3267_65	0.0
yhdXb3269_1052	0.0
yhdXb3269_12	-3.4
yhdXb3269_44	-2.6
yhdXb3269_48	-0.5
yhdXb3269_49	-0.4
yhdXb3269_520	-2.5
yhdXb3269_582	-1.3
yhdXb3269_652	0.0
yhdXb3269_730	-3.6
yhdXb3269_775	-2.7
yhdXb3269_862	0.0
yhdXb3269_907	-0.1
yhdXb3269_998	-4.5
yhdYb3270_148	-1.3
yhdYb3270_203	-4.4
yhdYb3270_26	-3.2
yhdYb3270_277	-3.0
yhdYb3270_28	-3.3
yhdYb3270_33	-5.5
yhdYb3270_34	-3.2
yhdYb3270_357	-0.7
yhdYb3270_42	0.0
yhdYb3270_459	-2.2
yhdYb3270_552	-0.5
yhdYb3270_626	0.0
yhdYb3270_717	0.0
yhdYb3270_772	-1.1
yhdYb3270_89	-3.7
yhdZb3271_109	-4.7
yhdZb3271_161	0.0
yhdZb3271_22	-2.8
yhdZb3271_337	-1.2
yhdZb3271_358	0.0
yhdZb3271_393	-0.5
yhdZb3271_433	0.0
yhdZb3271_470	-3.0
yhdZb3271_635	-0.4
yhdZb3271_691	-0.7
yhdZb3271_712	-0.2
yheOb3346_134	-1.1
yheOb3346_20	-1.2
yheOb3346_213	-3.1
yheOb3346_240	-4.6
yheOb3346_29	0.0
yheOb3346_311	0.0
yheOb3346_357	0.0
yheOb3346_409	-0.9
yheOb3346_449	0.0
yheOb3346_5	-3.6
yheOb3346_539	0.0
yheOb3346_563	-0.7
yheOb3346_71	-0.3
yheSb3352_1002	-1.3
yheSb3352_1169	-0.7
yheSb3352_1386	-3.0
yheSb3352_14	-0.3
yheSb3352_1597	-2.3
yheSb3352_1868	-0.7
yheSb3352_534	-1.0
yheSb3352_62	-1.9
yheSb3352_65	-2.0
yheSb3352_68	-1.6
yheSb3352_75	-3.7
yheSb3352_76	-3.7
yheSb3352_803	-3.0
yheSb3352_93	0.0
yheTb3353_133	-0.6
yheTb3353_20	-3.5
yheTb3353_26	-2.4
yheTb3353_269	0.0
yheTb3353_351	-1.7
yheTb3353_392	0.0
yheTb3353_436	-2.8
yheTb3353_511	0.0
yheTb3353_57	-0.8
yheTb3353_588	-0.1
yheTb3353_667	0.0
yheTb3353_728	-3.0
yheTb3353_806	0.0
yheTb3353_882	-0.9
yheUb3354_10	-5.4
yheUb3354_119	-1.1
yheUb3354_21	-3.2
yheUb3354_29	0.0
yheUb3354_77	0.0
yhfAb3356_100	-0.5
yhfAb3356_106	0.0
yhfAb3356_146	-1.3
yhfAb3356_212	-3.6
yhfAb3356_222	-4.7
yhfAb3356_235	-1.8
yhfAb3356_240	-2.8
yhfAb3356_275	-4.8
yhfAb3356_285	-4.8
yhfAb3356_326	0.0
yhfAb3356_50	-2.7
yhfGb3362_29	-1.0
yhfGb3362_68	-6.1
yhfGb3362_75	-0.2
yhfGb3362_97	0.0
yhfKb3358_10	0.0
yhfKb3358_1034	-4.1
yhfKb3358_1265	0.0
yhfKb3358_1461	-1.3
yhfKb3358_1722	-1.3
yhfKb3358_36	0.0
yhfKb3358_37	0.0
yhfKb3358_38	0.0
yhfKb3358_519	0.0
yhfKb3358_789	-8.7
yhfKb3358_82	0.0
yhfLb3369_114	0.0
yhfLb3369_115	0.0
yhfSb3376_1024	0.0
yhfSb3376_265	-0.8
yhfSb3376_366	-1.3
yhfSb3376_439	-4.4
yhfSb3376_506	-0.3
yhfSb3376_578	-0.5
yhfSb3376_642	-1.8
yhfSb3376_675	-5.2
yhfSb3376_727	-4.7
yhfSb3376_796	0.0
yhfSb3376_81	-2.7
yhfSb3376_862	-2.9
yhfSb3376_915	0.0
yhfSb3376_968	-4.0
yhfTb3377_1048	-2.6
yhfTb3377_1253	-0.6
yhfTb3377_215	-2.4
yhfTb3377_282	0.0
yhfTb3377_340	-1.9
yhfTb3377_36	-0.5
yhfTb3377_406	-0.5
yhfTb3377_482	-1.7
yhfTb3377_540	-0.1
yhfTb3377_688	-1.7
yhfTb3377_722	0.0
yhfTb3377_926	0.0
yhfUb3378_125	-1.7
yhfUb3378_188	-0.4
yhfUb3378_227	-1.2
yhfUb3378_263	0.0
yhfUb3378_297	-2.0
yhfUb3378_67	0.0
yhfWb3380_1047	-3.5
yhfWb3380_1066	-6.0
yhfWb3380_1158	-4.0
yhfWb3380_136	-1.7
yhfWb3380_206	-1.8
yhfWb3380_292	-1.1
yhfWb3380_447	-0.9
yhfWb3380_561	-4.1
yhfWb3380_663	-0.4
yhfWb3380_709	-0.3
yhfWb3380_778	-0.2
yhfWb3380_856	-4.3
yhfWb3380_962	0.0
yhfXb3381_1003	-0.2
yhfXb3381_1071	-1.8
yhfXb3381_179	-0.3
yhfXb3381_279	-2.8
yhfXb3381_374	-2.7
yhfXb3381_435	0.0
yhfXb3381_47	-2.9
yhfXb3381_504	-0.1
yhfXb3381_585	0.0
yhfXb3381_710	-2.6
yhfXb3381_763	-4.6
yhfXb3381_861	-3.9
yhfXb3381_934	-0.9
yhfYb3382_106	-1.4
yhfYb3382_171	0.0
yhfYb3382_18	-0.8
yhfYb3382_295	-0.2
yhfYb3382_320	0.0
yhfYb3382_324	0.0
yhfYb3382_8	-0.6
yhfYb3382_99	-5.7
yhfZb3383_117	-2.8
yhfZb3383_189	-0.2
yhfZb3383_278	-1.1
yhfZb3383_327	-0.5
yhfZb3383_468	-2.9
yhfZb3383_487	-4.0
yhfZb3383_50	0.0
yhfZb3383_522	-2.5
yhfZb3383_567	-0.9
yhfZb3383_593	0.0
yhfZb3383_719	0.0
yhfZb3383_757	-0.3
yhfZb3383_789	-0.7
yhgAb3411_104	-2.5
yhgAb3411_132	-4.5
yhgAb3411_185	0.0
yhgAb3411_20	-1.5
yhgAb3411_220	0.0
yhgAb3411_24	-0.8
yhgAb3411_257	-0.7
yhgAb3411_302	0.0
yhgAb3411_355	0.0
yhgAb3411_386	0.0
yhgAb3411_510	-0.1
yhgAb3411_561	-0.7
yhgEb3402_1037	0.0
yhgEb3402_1146	-1.2
yhgEb3402_1259	0.0
yhgEb3402_1373	-4.1
yhgEb3402_155	0.0
yhgEb3402_22	0.0
yhgEb3402_23	0.0
yhgEb3402_276	-0.5
yhgEb3402_346	-0.1
yhgEb3402_452	0.0
yhgEb3402_50	-0.3
yhgEb3402_594	-4.6
yhgEb3402_709	-1.5
yhgEb3402_811	-1.9
yhgFb3407_1000	0.0
yhgFb3407_103	-1.3
yhgFb3407_1173	-4.4
yhgFb3407_1510	-7.6
yhgFb3407_1683	-1.3
yhgFb3407_1959	-3.5
yhgFb3407_2229	-2.3
yhgFb3407_384	-2.0
yhgFb3407_52	-2.3
yhgFb3407_71	-5.1
yhgFb3407_78	-0.4
yhgFb3407_806	-1.3
yhgFb3407_98	-2.1
yhgNb3434_144	-0.3
yhgNb3434_267	-1.1
yhgNb3434_298	0.0
yhgNb3434_325	-0.6
yhgNb3434_352	0.0
yhgNb3434_36	-1.9
yhgNb3434_365	0.0
yhgNb3434_434	-0.9
yhgNb3434_446	-0.4
yhgNb3434_519	0.0
yhgNb3434_551	-1.2
yhgNb3434_561	0.0
yhgNb3434_60	0.0
yhgNb3434_77	0.0
yhgNb3434_97	0.0
yhhAb3448_100	-3.2
yhhAb3448_144	-1.4
yhhAb3448_296	0.0
yhhAb3448_321	0.0
yhhAb3448_409	0.0
yhhAb3448_75	-0.9
yhhAb3448_81	-6.1
yhhAb3448_85	-5.3
yhhHb3483_230	0.0
yhhHb3483_247	0.0
yhhHb3483_293	0.0
yhhHb3483_306	0.0
yhhJb3485_164	0.0
yhhJb3485_217	-2.5
yhhJb3485_263	-1.7
yhhJb3485_327	-6.4
yhhJb3485_368	-1.6
yhhJb3485_469	-3.3
yhhJb3485_517	0.0
yhhJb3485_518	0.0
yhhJb3485_581	-3.9
yhhJb3485_649	0.0
yhhJb3485_751	-1.6
yhhJb3485_905	-4.0
yhhJb3485_962	-0.4
yhhLb3466_119	-3.1
yhhLb3466_188	-2.5
yhhLb3466_194	-1.2
yhhLb3466_239	0.0
yhhMb3467_10	0.0
yhhMb3467_154	-3.6
yhhMb3467_168	-1.1
yhhMb3467_193	-2.5
yhhMb3467_203	-2.6
yhhMb3467_232	0.0
yhhMb3467_264	-0.4
yhhMb3467_272	-1.7
yhhMb3467_287	0.0
yhhMb3467_288	0.0
yhhMb3467_53	0.0
yhhNb3468_102	-0.9
yhhNb3468_136	-1.0
yhhNb3468_206	-2.6
yhhNb3468_261	0.0
yhhNb3468_313	-2.4
yhhNb3468_32	-1.4
yhhNb3468_384	-0.4
yhhNb3468_391	-3.1
yhhNb3468_456	-6.4
yhhNb3468_464	-2.7
yhhNb3468_534	-1.6
yhhNb3468_552	-2.6
yhhNb3468_578	0.0
yhhQb3471_128	-2.0
yhhQb3471_167	0.0
yhhQb3471_196	-0.9
yhhQb3471_232	0.0
yhhQb3471_248	-0.2
yhhQb3471_281	0.0
yhhQb3471_305	-2.2
yhhQb3471_341	-1.8
yhhQb3471_393	-3.3
yhhQb3471_411	-4.1
yhhQb3471_427	-5.6
yhhQb3471_485	-3.3
yhhQb3471_499	-4.0
yhhQb3471_77	-0.5
yhhSb3473_10	-4.8
yhhSb3473_1000	0.0
yhhSb3473_11	-4.3
yhhSb3473_1194	-4.3
yhhSb3473_197	-6.2
yhhSb3473_22	-4.2
yhhSb3473_23	-1.3
yhhSb3473_354	-0.4
yhhSb3473_42	0.0
yhhSb3473_5	-1.6
yhhSb3473_502	0.0
yhhSb3473_813	-5.7
yhhSb3473_95	-2.1
yhhTb3474_138	-1.9
yhhTb3474_183	0.0
yhhTb3474_283	0.0
yhhTb3474_361	-1.5
yhhTb3474_470	0.0
yhhTb3474_69	-3.3
yhhTb3474_710	-0.7
yhhTb3474_8	-7.3
yhhTb3474_841	-4.5
yhhTb3474_875	0.0
yhhTb3474_9	-7.7
yhhTb3474_983	-0.2
yhhWb3439_113	-0.9
yhhWb3439_171	-0.8
yhhWb3439_197	0.0
yhhWb3439_256	-0.4
yhhWb3439_270	0.0
yhhWb3439_326	-0.5
yhhWb3439_382	-0.7
yhhWb3439_439	0.0
yhhWb3439_489	0.0
yhhWb3439_59	-2.4
yhhWb3439_80	0.0
yhhXb3440_1013	-1.3
yhhXb3440_121	-0.3
yhhXb3440_17	-3.0
yhhXb3440_231	-3.4
yhhXb3440_51	0.0
yhhXb3440_543	0.0
yhhXb3440_58	-0.6
yhhXb3440_616	-3.2
yhhXb3440_700	0.0
yhhXb3440_796	0.0
yhhXb3440_877	-0.1
yhhXb3440_940	0.0
yhhYb3441_100	-0.9
yhhYb3441_106	0.0
yhhYb3441_137	-2.3
yhhYb3441_145	-3.1
yhhYb3441_167	0.0
yhhYb3441_192	-2.0
yhhYb3441_21	-0.1
yhhYb3441_220	-2.5
yhhYb3441_239	-0.9
yhhYb3441_276	-6.1
yhhYb3441_294	0.0
yhhYb3441_376	0.0
yhhYb3441_47	-5.4
yhhYb3441_70	-4.5
yhhZb3442_1115	-5.0
yhhZb3442_1126	0.0
yhhZb3442_1148	0.0
yhhZb3442_363	-0.3
yhhZb3442_405	-1.4
yhhZb3442_431	-0.7
yhhZb3442_454	0.0
yhhZb3442_53	0.0
yhhZb3442_811	0.0
yhhZb3442_890	-0.4
yhhZb3442_893	-0.3
yhhZb3442_917	0.0
yhhZb3442_924	0.0
yhhZb3442_952	0.0
yhhZb3442_972	0.0
yhiDb3508_128	0.0
yhiDb3508_129	0.0
yhiDb3508_196	-1.3
yhiDb3508_267	0.0
yhiDb3508_311	-2.3
yhiDb3508_314	-1.7
yhiDb3508_44	-0.2
yhiDb3508_564	0.0
yhiDb3508_575	-1.6
yhiIb3487_1030	-5.5
yhiIb3487_350	0.0
yhiIb3487_392	-1.3
yhiIb3487_428	0.0
yhiIb3487_557	-1.5
yhiIb3487_617	0.0
yhiIb3487_647	-5.3
yhiIb3487_680	-7.7
yhiIb3487_759	-7.0
yhiIb3487_804	0.0
yhiIb3487_826	-2.4
yhiIb3487_872	-2.0
yhiIb3487_945	-6.2
yhiIb3487_994	-0.9
yhiJb3488_1078	0.0
yhiJb3488_1168	-0.3
yhiJb3488_1281	-0.4
yhiJb3488_1339	-0.7
yhiJb3488_1461	-0.8
yhiJb3488_1506	-7.5
yhiJb3488_1557	0.0
yhiJb3488_239	0.0
yhiJb3488_371	0.0
yhiJb3488_529	0.0
yhiJb3488_587	-3.5
yhiJb3488_696	0.0
yhiJb3488_792	0.0
yhiJb3488_80	-0.5
yhiJb3488_882	-1.8
yhiMb3491_167	0.0
yhiMb3491_230	0.0
yhiMb3491_260	0.0
yhiMb3491_353	0.0
yhiMb3491_37	0.0
yhiMb3491_383	0.0
yhiMb3491_439	0.0
yhiMb3491_553	-2.0
